transfer_id,rmse,mse,mae
1131,0.2122115987750538,0.0450337626546644,0.158130485561237
1132,0.1864289323819691,0.0347557468290808,0.1423727343046407
1133,0.2003443007254514,0.0401378388331701,0.1387782193959827
1134,0.1751610919622523,0.0306814081374086,0.1279557454313829
1135,0.2081406761129895,0.043322541052772404,0.1548259351136937
