Time,NVMe_read,NVMe_written,read_mean,written_mean
01:11:00,2097969834.6666667,381925405.2474261,2000.7799479166667,364.2324497675191
01:12:00,2052315545.5999997,92638822.4,1957.2406249999997,88.347265625
01:13:00,2028327874.9077241,139912387.70748618,1934.3641995503656,133.4308507037031
01:14:00,2093448562.723539,113941832.09351753,1996.4681269870177,108.66339883186104
01:15:00,2064624298.6666672,107929190.39999999,1968.9791666666672,102.92929687499999
01:16:00,2104275217.0666668,48818210.13333333,2006.7932291666668,46.55667317708333
01:17:00,2069974766.9333336,121372228.26666665,1974.0817708333336,115.74957682291665
01:18:00,2071095258.1827881,146158112.64612114,1975.1503545596963,139.38723816501727
01:19:00,2087383586.1333334,19793977.814679507,1990.6841145833334,18.877008261374957
01:20:00,2090216106.666667,20404258.133333333,1993.385416666667,19.459016927083333
