time,predict_throughput
2021-05-28 10:21:00.500359,3433283495.903015
2021-05-28 10:23:00.485526,3270360517.501831
2021-05-28 10:25:00.510469,3512463760.3759766
2021-05-28 10:27:00.570625,3374031519.8898315
