Time,NVMe_from_ceph,NVMe_from_transfer,NVMe_total_util,CPU,Goodput,Memory_used,NIC_speed,Packet_losses,network_throughput,num_workers
2021-05-28 10:57:26.674000128,0.0,0.0,0.0,0.6000000000931324,0.0,6184120320.0,100000000000.0,0.8,29410.2,50
2021-05-28 10:57:41.674000128,134217728.0,3098864844.8,7.159999999999127,9.17799999988638,3097121587.2,6216761344.0,100000000000.0,0.8,3103545266.2,50
2021-05-28 10:57:56.674000128,134224281.6,3338892083.2000003,7.107200000002922,9.528000000026077,3292903833.6000004,6210805760.0,100000000000.0,0.8,3344101641.8,50
2021-05-28 10:58:11.674000128,134427443.2,3551437619.200001,7.319999999999709,10.550000000093132,3195788492.7999997,6214504448.0,100000000000.0,0.8,3554390793.6,50
2021-05-28 10:58:26.674000128,134230835.2,3386830028.8,7.259999999997672,10.25399999981746,3634844467.2,6214381568.0,100000000000.0,0.6,3388279837.0,50
2021-05-28 10:58:41.674000128,19922944.0,3943922892.8,7.497599999999512,11.504000000003725,3967091507.2000003,6197035008.0,100000000000.0,0.4,3950929252.4,50
2021-05-28 10:58:56.674000128,19936051.2,3867150745.5999994,7.540799999999581,11.06999999983236,3838764646.4,6192795648.0,100000000000.0,0.4,3872420251.2,50
2021-05-28 10:59:11.674000128,19922943.999999996,3646335385.5999994,7.536799999998766,10.410000000055879,3837314662.3999996,6193414144.0,100000000000.0,0.6,3651869395.0,50
2021-05-28 10:59:26.674000128,19936051.2,3796269465.6000004,7.493600000000152,10.997999999998138,3727231385.6,6191759360.0,100000000000.0,0.4,3800702614.6,50
2021-05-28 10:59:41.674000128,69206016.0,3541889843.2000003,7.2384000000005475,10.73599999998696,3590167756.8,6198513664.0,100000000000.0,0.6,3544706255.0,50
2021-05-28 10:59:56.674000128,69219123.2,3455932825.6,7.331200000001991,10.349999999953432,3645451468.8,6214447104.0,100000000000.0,0.4,3461539289.8,50
2021-05-28 11:00:11.674000128,69206016.0,3460558028.8000007,7.142400000001361,10.24799999995157,3755706777.6000004,6214107136.0,100000000000.0,0.4,3465865229.6,50
2021-05-28 11:00:26.674000128,69219123.2,3753874227.2000003,7.345600000000559,11.081999999983235,3519626444.8,6214893568.0,100000000000.0,0.4,3759380965.6,50
2021-05-28 11:00:41.674000128,158334976.0,4088900812.8,7.6608000000022,11.820000000018625,3838518886.4,6192279552.0,100000000000.0,0.4,4093408583.2,50
2021-05-28 11:00:56.674000128,158348083.20000002,3923054592.0000005,7.630400000001828,11.592000000132247,3545078988.8000007,6214279168.0,100000000000.0,0.4,3928990108.2,50
2021-05-28 11:01:11.674000128,158334976.00000003,3890433228.7999997,7.114400000000024,11.598000000137835,3639771136.0,6219132928.0,100000000000.0,2.6,3896865770.4,50
2021-05-28 11:01:26.674000128,158125260.80000004,4399798681.6,7.730399999998918,12.670000000065192,4149639577.5999994,6216749056.0,100000000000.0,0.6,4406276822.4,50
2021-05-28 11:01:41.674000128,207618048.00000003,3833153126.3999996,7.592799999998532,11.3160000001546,3819900108.7999997,6215606272.0,100000000000.0,0.4,3839783912.4,50
2021-05-28 11:01:56.674000128,207618047.99999997,4141916979.2,7.670400000001246,12.22200000002049,3476571750.4,6213545984.0,100000000000.0,0.4,4145398249.2,50
2021-05-28 11:02:11.674000128,207408332.8,3768442880.0,7.372800000000279,11.314000000013037,3666092851.2,6220529664.0,100000000000.0,0.4,3774025408.4,50
2021-05-28 11:02:26.674000128,207618048.0,3500325273.6000004,7.382399999999325,10.474000000115485,3484707225.6,6194634752.0,100000000000.0,0.4,3506328501.4,50
2021-05-28 11:02:41.674000128,8388608.0,1730657484.8000002,7.407200000001466,9.079999999888242,2177538457.6,6212132864.0,100000000000.0,682.8,8481513769.8,50
2021-05-28 11:02:56.674000128,8388608.0,1625305088.0000002,7.1335999999995705,8.85600000009872,1596805120.0,6214938624.0,100000000000.0,389.8,8548949993.8,50
2021-05-28 11:03:11.674000128,8388608.0,1833639116.8,7.2439999999987785,9.26999999997206,1962984243.2,6216736768.0,100000000000.0,283.2,8676664313.6,50
2021-05-28 11:03:26.674000128,8388608.0,1773409075.1999998,7.38640000000014,9.265999999968336,1779408896.0,6221570048.0,100000000000.0,561.2,8366468573.0,50
2021-05-28 11:03:41.674000128,150994944.0,1914673561.6000001,7.425600000000849,9.762000000011172,1549253017.6000001,6222286848.0,100000000000.0,399.4,8798416138.8,50
2021-05-28 11:03:56.674000128,150994944.0,1882243072.0,7.406399999999849,9.495999999856577,1770975232.0,6219214848.0,100000000000.0,468.4,8626462692.6,50
2021-05-28 11:04:11.674000128,150994944.0,1989242060.8000002,7.523199999998906,9.735999999986962,1818466713.6000001,6219288576.0,100000000000.0,503.4,8768257769.4,50
2021-05-28 11:04:26.674000128,150994944.0,4014123417.6,7.618400000003748,11.65,3893258649.6,6193565696.0,100000000000.0,0.4,4020040068.4,50
2021-05-28 11:04:41.674000128,38797312.0,3103707955.2000003,6.311199999997917,9.267999999830497,3941852774.3999996,6198747136.0,100000000000.0,5.2,3108462143.0,50
2021-05-28 11:04:56.674000128,38797312.00000001,4038992691.2,6.884799999999815,11.56000000005588,3841113292.8,6206795776.0,100000000000.0,1.8,4051313541.4,50
2021-05-28 11:05:11.674000128,38797312.00000001,3936369049.6000004,7.415200000001641,11.328000000119209,3619019161.6,6206849024.0,100000000000.0,0.4,3942174159.6,50
2021-05-28 11:05:26.674000128,38797312.0,4105053798.4,7.70799999999872,11.643999999854714,4413918412.799999,6205599744.0,100000000000.0,0.4,4110836465.4,50
2021-05-28 11:05:41.674000128,69206016.0,3856420864.0,7.369599999998171,11.191999999945981,4030815436.7999997,6206390272.0,100000000000.0,0.6,3860111546.8,50
2021-05-28 11:05:56.674000128,69206016.0,3912295219.2,7.353600000000735,11.413999999966473,3481983385.6000004,6206681088.0,100000000000.0,0.4,3917500336.0,50
2021-05-28 11:06:11.674000128,69206016.0,3632758784.0,7.221600000000034,10.762000000197439,3875183001.6,6230863872.0,100000000000.0,0.4,3637302699.6,50
2021-05-28 11:06:26.674000128,69206016.0,3902463180.8,7.385599999997067,11.327999999839811,3502473215.9999995,6227935232.0,100000000000.0,0.6,3908482847.0,50
2021-05-28 11:06:41.674000128,69206016.0,4053168947.2,7.528000000002793,11.68199999993667,3946919526.3999996,6228226048.0,100000000000.0,0.4,4059011518.0,50
2021-05-28 11:06:56.674000128,69206016.0,3330532147.2000003,6.928800000001502,10.117999999970197,3745399603.2000003,6208327680.0,100000000000.0,0.4,3335384189.2,50
2021-05-28 11:07:11.674000128,69206016.0,3894148300.8,7.495199999997568,11.531999999983235,3681743667.2,6211076096.0,100000000000.0,0.4,3899600268.2,50
2021-05-28 11:07:26.674000128,69206016.0,3918665318.4,7.558399999998801,11.317999999970196,4019281100.7999997,6226251776.0,100000000000.0,0.4,3924373544.8,50
