Time,NVMe_from_ceph,NVMe_from_transfer,NVMe_total_util,CPU,Goodput,Memory_used,NIC_speed,Packet_losses,network_throughput,num_workers
2021-05-28 10:45:37.302000128,0.0,0.0,0.0,0.5980000000912695,0.0,6162677760.0,100000000000.0,0.8,16803.6,50
2021-05-28 10:45:52.302000128,0.0,3303652556.8,6.952000000000408,9.31000000000931,3287773184.0,6169935872.0,100000000000.0,0.4,3308539061.0,50
2021-05-28 10:46:07.302000128,134224281.6,3211020697.6,6.6407999999981255,9.110000000055878,3224945459.2000003,6212591616.0,100000000000.0,0.4,3216345091.4,50
2021-05-28 10:46:22.302000128,134217728.0,3950881177.5999994,7.694400000001769,11.21999999997206,3373434470.4,6213521408.0,100000000000.0,0.6,3956363745.4,50
2021-05-28 10:46:37.302000128,134230835.2,3887504588.7999997,7.693600000000151,11.316000000014903,4091017625.6,6213808128.0,100000000000.0,0.4,3893326824.0,50
2021-05-28 10:46:52.302000128,134217728.0,3549297049.6000004,7.316799999999057,10.668000000016763,4122431488.0,6217244672.0,100000000000.0,0.6,3554456830.6,50
2021-05-28 10:47:07.302000128,19922944.0,3770489241.6,7.350400000001537,11.37400000006892,3514922598.4,6213165056.0,100000000000.0,0.6,3776570466.0,50
2021-05-28 10:47:22.302000128,19922944.0,3906351104.0,7.499199999999837,11.237999999988823,3991509401.6,6213537792.0,100000000000.0,0.4,3913903731.0,50
2021-05-28 10:47:37.302000128,19922944.0,3614971494.3999996,7.423200000000362,10.62400000002235,3522040627.2000003,6212423680.0,100000000000.0,0.6,3619205411.6,50
2021-05-28 10:47:52.302000128,19922943.999999996,3597875609.6,7.190400000000955,10.883999999891968,3605526118.3999996,6191972352.0,100000000000.0,0.4,3603707252.2,50
2021-05-28 10:48:07.302000128,68996300.8,3733362278.3999996,7.511999999999534,11.17999999979511,3501087129.6000004,6193520640.0,100000000000.0,0.6,3740159134.6,50
2021-05-28 10:48:22.302000128,69206016.0,3829927936.0,7.483999999999652,11.23599999998696,3891412992.0,6217428992.0,100000000000.0,0.4,3835571142.4,50
2021-05-28 10:48:37.302000128,69206016.0,1982203494.3999999,7.373600000000443,9.570000000018627,1951481855.9999998,6232268800.0,100000000000.0,584.2,8679138809.8,50
2021-05-28 10:48:52.302000128,69206016.0,2030552678.3999999,7.431999999997787,9.582000000076372,1918642585.6,6235291648.0,100000000000.0,656.0,8623347456.4,50
2021-05-28 10:49:07.302000128,158334976.00000003,1764041523.2,7.406399999996937,9.188000000035391,1771084185.6000001,6215942144.0,100000000000.0,634.6,8430437394.0,50
2021-05-28 10:49:22.302000128,158334976.00000003,1875936870.3999999,7.519999999999709,9.59199999999255,2062240972.8,6223228928.0,100000000000.0,390.2,8643929262.6,50
2021-05-28 10:49:37.302000128,158334976.00000003,1579878809.6000001,7.275200000003678,8.642000000039115,1760304332.8,6217236480.0,100000000000.0,744.6,8209209077.8,50
2021-05-28 10:49:52.302000128,158334976.0,1957495603.2000003,7.598399999999675,9.560000000009314,1733387878.4,6218715136.0,100000000000.0,807.8,8617974299.8,50
2021-05-28 10:50:07.302000128,207618047.99999997,2984090009.6000004,7.290400000000955,10.10000000023283,2082101657.6000004,6194098176.0,100000000000.0,138.8,4698464044.4,50
2021-05-28 10:50:22.302000128,207618048.00000003,3827147571.2,7.205600000001141,11.477999999886379,3478293708.8,6214303744.0,100000000000.0,0.4,3832613326.2,50
2021-05-28 10:50:37.302000128,207408332.79999998,3671878860.7999997,7.352000000000408,11.134000000078231,3567417753.5999994,6214860800.0,100000000000.0,0.4,3677221204.6,50
2021-05-28 10:50:52.302000128,207618048.0,3333743411.2000003,7.226400000002468,10.221999999927359,3888782540.8,6215393280.0,100000000000.0,0.4,3337497522.4,50
2021-05-28 10:51:07.302000128,8388608.0,3945947955.2000003,7.444800000001852,11.409999999962746,3906384691.2000003,6213480448.0,100000000000.0,0.4,3956128430.0,50
2021-05-28 10:51:22.302000128,8388608.0,3806002380.7999997,7.243999999997323,10.963999999919906,4078642790.4000006,6212935680.0,100000000000.0,0.4,3811598187.2,50
2021-05-28 10:51:37.302000128,8388608.0,3922582732.8000007,7.484799999999814,11.235999999847262,3755185766.3999996,6191452160.0,100000000000.0,0.4,3928306411.8,50
2021-05-28 10:51:52.302000128,8388608.0,3260474163.2000003,6.893600000001607,10.04400000013411,3603034111.9999995,6197653504.0,100000000000.0,0.6,3264556106.2,50
2021-05-28 10:52:07.302000128,150994944.0,3642366361.6,7.472000000001572,10.686000000126658,3259482112.0,6213246976.0,100000000000.0,0.6,3645615683.8,50
2021-05-28 10:52:22.302000128,150994944.0,3556508467.2000003,7.50800000000163,10.527999999932945,3853312000.0,6212853760.0,100000000000.0,0.4,3561731093.8,50
2021-05-28 10:52:37.302000128,150994944.0,3960878694.4,7.64719999999943,11.602000000094993,3593947545.6,6214406144.0,100000000000.0,0.4,3966858806.0,50
2021-05-28 10:52:52.302000128,150994944.0,3853416857.6,7.562400000002526,11.595999999856579,3772898508.8,6193483776.0,100000000000.0,0.6,3858792696.6,50
2021-05-28 10:53:07.302000128,38797312.0,3359147622.399999,6.904799999999522,10.526000000024215,3859674726.3999996,6192308224.0,100000000000.0,0.4,3364671448.0,50
2021-05-28 10:53:22.302000128,38797312.00000001,3903306137.6,7.563999999997031,11.37799999997951,3948743884.8,6195892224.0,100000000000.0,0.6,3909055650.2,50
2021-05-28 10:53:37.302000128,38797312.00000001,3755778048.0,7.545599999996193,10.916000000108033,3567645491.2000003,6194180096.0,100000000000.0,0.6,3761297086.0,50
2021-05-28 10:53:52.302000128,38797312.0,4378637107.2,7.675999999999475,12.380000000027941,3917668352.0,6193012736.0,100000000000.0,0.4,4385379348.4,50
2021-05-28 10:54:07.302000128,69206016.0,3211748966.4,6.874400000000605,9.689999999944122,2488527257.5999994,6191927296.0,100000000000.0,0.4,3216741817.6,50
2021-05-28 10:54:22.302000128,69219123.2,3840694681.5999994,7.473599999998987,11.301999999862163,3689024716.8,6196015104.0,100000000000.0,0.4,3846173433.2,50
2021-05-28 10:54:37.302000128,69310873.6,3616251084.8,7.336799999998766,10.491999999852851,3811165798.4,6191185920.0,100000000000.0,0.4,3621452245.6,50
2021-05-28 10:54:52.302000128,69219123.2,3671939481.6000004,7.42159999999858,10.801999999908729,3879694336.0,6192414720.0,100000000000.0,0.6,3677633806.8,50
2021-05-28 10:55:07.302000128,69206016.0,3728184115.2,7.3688000000009195,11.000000000046569,3463557939.2,6192119808.0,100000000000.0,0.4,3733055981.6,50
2021-05-28 10:55:22.302000128,69219123.2,3699362201.5999994,7.494399999998858,10.981999999936669,3430631833.6,6191370240.0,100000000000.0,0.4,3705683391.8,50
2021-05-28 10:55:37.302000128,69206016.0,3679372083.2,7.360800000003655,10.997999999998138,3459049881.6000004,6192734208.0,100000000000.0,0.4,3684838259.0,50
