Time,NVMe_from_ceph,NVMe_from_transfer,NVMe_total_util,CPU,Goodput,Memory_used,NIC_speed,Packet_losses,network_throughput,num_workers
2021-05-28 09:40:01.329999872,0.0,0.0,0.0,0.48799999994225773,0.0,6179065856.0,100000000000.0,0.6,1193.4,50
2021-05-28 09:40:16.329999872,134008012.80000001,3069763583.9999995,6.663199999998324,8.813999999826773,3081203814.4000006,6210150400.0,100000000000.0,0.4,3075266425.2,50
2021-05-28 09:40:31.329999872,134322585.6,3351262003.2000003,6.849599999999919,9.427999999932945,3364383129.6,6209748992.0,100000000000.0,0.4,3355679389.6,50
2021-05-28 09:40:46.329999872,134217728.0,3712703692.8,7.565600000001723,10.74799999999814,3431319552.0,6206566400.0,100000000000.0,0.6,3717868758.2,50
2021-05-28 09:41:01.329999872,134217728.0,3815530496.0,7.172000000000116,11.168000000109897,3997981081.6,6225502208.0,100000000000.0,2.2,3821011545.8,50
2021-05-28 09:41:16.329999872,19922944.0,3750680166.4000006,7.3327999999994065,10.897999999998136,3597754982.3999996,6208249856.0,100000000000.0,0.4,3756105056.8,50
2021-05-28 09:41:31.329999872,19922944.0,3907525017.6,7.587999999997556,11.412000000150872,3906583756.8,6212661248.0,100000000000.0,0.6,3913398685.8,50
2021-05-28 09:41:46.329999872,19922944.0,3321547980.8,7.159200000001874,9.78000000002794,3402073600.0000005,6207598592.0,100000000000.0,0.4,3326766747.4,50
2021-05-28 09:42:01.329999872,19922943.999999996,3704279040.0000005,7.449600000001374,10.586000000033525,3564492390.4,6224621568.0,100000000000.0,0.4,3709587755.0,50
2021-05-28 09:42:16.329999872,69206016.0,3699876659.2,7.336800000000221,10.870000000065195,3586733568.0000005,6208307200.0,100000000000.0,0.4,3704727318.8,50
2021-05-28 09:42:31.329999872,69206016.0,3632703897.6,7.461599999999454,10.835999999893827,3535477145.600001,6214623232.0,100000000000.0,0.4,3638197223.6,50
2021-05-28 09:42:46.329999872,69206016.0,3821244415.9999995,7.584800000001269,10.92399999983609,3854328934.3999996,6188396544.0,100000000000.0,0.6,3824364428.6,50
2021-05-28 09:43:01.329999872,69206016.0,3556288102.4,7.0735999999989865,10.389999999990685,3674987724.8,6205038592.0,100000000000.0,1.2,3562017630.8,50
