Time,NVMe_from_ceph,NVMe_from_transfer,NVMe_total_util,CPU,Goodput,Memory_used,NIC_speed,Packet_losses,network_throughput,num_workers
2021-05-28 09:26:22.712999936,0.0,0.0,0.0,0.2580000000074506,0.0,6174887936.0,100000000000.0,0.4,1088.6,50
2021-05-28 09:26:37.712999936,134217728.0,3083365580.8,6.811999999999534,8.989999999990687,3079311360.0,6203990016.0,100000000000.0,0.4,3088110644.6,50
2021-05-28 09:26:52.712999936,134217728.0,3306687692.8000007,6.872000000000116,9.47200000011362,3361520844.8,6229979136.0,100000000000.0,0.4,3312834682.8,50
2021-05-28 09:27:07.712999936,134008012.80000001,3696610508.8,7.702400000000489,13.864000000106174,2948486758.4,6226759680.0,100000000000.0,71.8,9586036435.0,50
2021-05-28 09:27:22.712999936,134217728.0,2814566400.0,5.856799999998475,8.068000000109896,3163451392.0,6205145088.0,100000000000.0,67.4,2818841778.4,50
2021-05-28 09:27:37.712999936,19922943.999999996,3941102387.2,7.544800000003307,11.41400000001304,4107918540.8,6207721472.0,100000000000.0,0.6,3944844921.6,50
2021-05-28 09:27:52.712999936,19922944.0,3801566412.7999997,7.424000000000524,11.114000000059606,3878518784.0,6207565824.0,100000000000.0,0.4,3807027602.4,50
2021-05-28 09:28:07.712999936,19922944.0,3918873395.1999993,7.56479999999865,11.48599999998696,4050060083.2,6228189184.0,100000000000.0,0.4,3923888388.2,50
2021-05-28 09:28:22.712999936,19922944.0,3613931110.4,7.579999999998837,10.394000000040979,3700527923.2,6209343488.0,100000000000.0,0.4,3620253492.2,50
2021-05-28 09:28:37.712999936,69206016.0,3727137177.600001,7.47280000000028,10.768000000063333,3604960870.3999996,6206713856.0,100000000000.0,0.4,3732598038.4,50
2021-05-28 09:28:52.712999936,69219123.2,3944278425.6000004,7.608000000000175,11.45200000004843,3962025574.4000006,6207860736.0,100000000000.0,0.4,3949939533.4,50
2021-05-28 09:29:07.712999936,69206016.0,3874870067.2,7.62160000000149,11.399999999999999,3768794316.799999,6208860160.0,100000000000.0,0.4,3882158096.0,50
2021-05-28 09:29:22.712999936,69219123.2,3601512038.4,7.266400000000431,10.763999999919907,3340437094.4,6193065984.0,100000000000.0,0.4,3606777286.2,50
2021-05-28 09:29:37.712999936,158334976.00000003,1824923648.0,7.491200000004027,9.389999999850987,1873096704.0,6207844352.0,100000000000.0,84.0,8940641499.0,50
2021-05-28 09:29:52.712999936,158348083.2,1850458111.9999998,7.422399999997288,9.372000000160186,1895202816.0,6211604480.0,100000000000.0,183.8,8917632645.8,50
2021-05-28 09:30:07.712999936,158334976.0,1927880704.0,7.467200000000593,9.649999999953435,1845325004.8,6211293184.0,100000000000.0,214.2,8877980087.0,50
2021-05-28 09:30:22.712999936,158138368.0,1963879628.8000002,7.455200000001059,9.663999999966475,1869561036.7999997,6213824512.0,100000000000.0,206.0,8582758607.4,50
2021-05-28 09:30:37.712999936,207618048.0,699324825.6,5.951199999997335,6.592000000178815,939388108.8,6253690880.0,100000000000.0,73.2,8001173438.8,50
2021-05-28 09:30:52.712999936,207631155.2,2001036902.3999999,7.520799999998417,9.861999999871477,1824342016.0,6259748864.0,100000000000.0,102.4,9139346465.6,50
2021-05-28 09:31:07.712999936,207618048.00000003,2193295769.6,7.08240000000078,9.042000000039113,1959037337.6,6228770816.0,100000000000.0,207.2,6449716587.4,50
2021-05-28 09:31:22.712999936,207631155.2,3519942656.0,7.375999999999475,10.51199999996461,3852568166.4,6189305856.0,100000000000.0,0.4,3525343702.6,50
2021-05-28 09:31:37.712999936,8388608.0,3699018956.7999997,7.425600000002305,10.73000000002794,3738927104.0000005,6186668032.0,100000000000.0,0.4,3705007398.2,50
2021-05-28 09:31:52.712999936,8395161.6,3031150592.0,6.759200000000419,9.266000000061467,3504439296.0,6191591424.0,100000000000.0,0.6,3036683636.4,50
