Time,NVMe_from_ceph,NVMe_from_transfer,NVMe_total_util,CPU,Goodput,Memory_used,NIC_speed,Packet_losses,network_throughput,num_workers
2021-05-28 09:10:27.101000192,0.0,0.0,0.0,0.35000000004656584,0.0,6144819200.0,100000000000.0,0.4,29084.2,50
2021-05-28 09:10:42.101000192,134217728.0,3224513740.8,5.891200000001117,9.365999999968334,3124089548.8,6173073408.0,100000000000.0,0.4,3229981809.6,50
2021-05-28 09:10:57.101000192,134224281.6,3354295500.8,7.343999999998778,9.539999999804422,3382815948.8,6174179328.0,100000000000.0,0.4,3358911379.8,50
2021-05-28 09:11:12.101000192,134217728.0,3781276467.2,7.630400000000373,11.029999999934807,3150695219.2,6201860096.0,100000000000.0,0.4,3786139316.6,50
2021-05-28 09:11:27.101000192,134021120.0,4015043379.2,7.561600000000907,11.643999999808148,3975657062.3999996,6195290112.0,100000000000.0,0.4,4021052754.0,50
2021-05-28 09:11:42.101000192,19922944.0,3737606553.6,7.3984000000011285,10.919999999972061,3675874918.4,6198038528.0,100000000000.0,0.6,3741961779.2,50
2021-05-28 09:11:57.101000192,19936051.2,3242372300.7999997,6.691199999999662,9.688000000081955,3299935027.2,6197915648.0,100000000000.0,3.8,3246559721.4,50
2021-05-28 09:12:12.101000192,19922944.0,3607896883.2000003,7.3743999999991505,10.41000000014901,3886808064.0,6202613760.0,100000000000.0,0.4,3611458491.6,50
2021-05-28 09:12:27.101000192,19936051.2,3428790272.0,7.3472000000008855,9.898000000137838,3526901759.9999995,6196084736.0,100000000000.0,0.4,3433988969.0,50
2021-05-28 09:12:42.101000192,69206016.0,3755927961.5999994,7.428800000000046,10.927999999932945,3668465868.7999997,6177501184.0,100000000000.0,0.6,3761392841.6,50
2021-05-28 09:12:57.101000192,69219123.20000002,3764547583.9999995,7.410400000000664,11.112000000011175,3547376844.8,6178095104.0,100000000000.0,0.4,3770133045.2,50
2021-05-28 09:13:12.101000192,69206016.0,3727251046.4000006,7.3968000000022585,10.867999999970197,3487414272.0000005,6176305152.0,100000000000.0,0.4,3732731149.6,50
2021-05-28 09:13:27.101000192,69219123.2,3872376422.4,7.508799999998883,11.425999999931081,3537308057.6000004,6178152448.0,100000000000.0,0.4,3878054961.2,50
2021-05-28 09:13:42.101000192,158334976.0,4052900249.6000004,7.080000000001745,11.764000000059605,3825361920.0,6182440960.0,100000000000.0,4.2,4058082115.6,50
2021-05-28 09:13:57.101000192,158348083.20000002,3874252390.3999996,7.587999999999011,11.41000000005588,3784419737.6000004,6176948224.0,100000000000.0,0.4,3880850004.8,50
